EXCHANGE,UTC TIME,PRICE,TIMESTAMP
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472327
Binance,"Mar 27th, 11:19:24 pm",3896.66,1552041472764
Binance,"Mar 27th, 11:19:24 pm",3896.66,1552041472764
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472642
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472642
Bitmex,"Mar 8th, 7:37:52 pm",3871.00,1552041472753
Bitmex,"Mar 8th, 7:37:52 pm",3871.00,1552041472753
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472839
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472839
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472940
Bitmex,"Mar 8th, 7:37:52 pm",3871.50,1552041472940
Bitmex,"Mar 8th, 7:37:53 pm",3871.00,1552041473115
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473121
Bitmex,"Mar 8th, 7:37:53 pm",3871.00,1552041473115
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473121
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473334
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473334
Bitmex,"Mar 8th, 7:37:53 pm",3871.00,1552041473494
Bitmex,"Mar 8th, 7:37:53 pm",3871.00,1552041473494
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473529
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473529
Binance,"Mar 27th, 11:35:35 pm",3896.66,1552041473735
Binance,"Mar 27th, 11:35:35 pm",3896.66,1552041473735
Binance,"Mar 27th, 11:35:35 pm",3896.66,1552041473735
Binance,"Mar 27th, 11:35:35 pm",3896.66,1552041473735
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473670
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473670
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473772
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473772
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473977
Bitmex,"Mar 8th, 7:37:53 pm",3871.50,1552041473977
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474098
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474098
Binance,"Mar 27th, 11:45:19 pm",3895.86,1552041474319
Binance,"Mar 27th, 11:45:19 pm",3895.86,1552041474319
Binance,"Mar 27th, 11:45:19 pm",3895.85,1552041474319
Binance,"Mar 27th, 11:45:19 pm",3895.85,1552041474319
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474271
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474271
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474757
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474757
Bitmex,"Mar 8th, 7:37:54 pm",3871.00,1552041474774
Bitmex,"Mar 8th, 7:37:54 pm",3871.00,1552041474774
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474838
Bitmex,"Mar 8th, 7:37:54 pm",3871.50,1552041474838
Binance,"Mar 28th, 12:03:19 am",3895.85,1552041475399
Binance,"Mar 28th, 12:03:19 am",3895.85,1552041475399
Binance,"Mar 28th, 12:06:40 am",3896.21,1552041475600
Binance,"Mar 28th, 12:06:40 am",3896.21,1552041475600
Binance,"Mar 28th, 12:06:40 am",3896.55,1552041475600
Binance,"Mar 28th, 12:06:40 am",3896.55,1552041475600
Bitmex,"Mar 8th, 7:37:55 pm",3871.50,1552041475939
Bitmex,"Mar 8th, 7:37:55 pm",3871.50,1552041475939
Binance,"Mar 28th, 12:18:56 am",3896.21,1552041476336
Binance,"Mar 28th, 12:18:56 am",3896.21,1552041476336
Binance,"Mar 28th, 12:23:34 am",3896.21,1552041476614
Binance,"Mar 28th, 12:23:34 am",3896.21,1552041476614
Binance,"Mar 28th, 12:24:15 am",3896.21,1552041476655
Binance,"Mar 28th, 12:24:15 am",3896.21,1552041476655
Binance,"Mar 28th, 12:24:15 am",3895.85,1552041476655
Binance,"Mar 28th, 12:24:15 am",3895.85,1552041476655
Binance,"Mar 28th, 12:25:51 am",3895.85,1552041476751
Binance,"Mar 28th, 12:25:51 am",3895.85,1552041476751
Binance,"Mar 28th, 12:27:56 am",3895.85,1552041476876
Binance,"Mar 28th, 12:27:56 am",3895.85,1552041476876
Bitmex,"Mar 8th, 7:37:56 pm",3871.50,1552041476755
Bitmex,"Mar 8th, 7:37:56 pm",3871.50,1552041476755
Binance,"Mar 28th, 12:29:43 am",3895.85,1552041476983
Binance,"Mar 28th, 12:29:43 am",3895.85,1552041476983
Bitmex,"Mar 8th, 7:37:56 pm",3871.50,1552041476962
Bitmex,"Mar 8th, 7:37:56 pm",3871.50,1552041476962
Bitmex,"Mar 8th, 7:37:56 pm",3871.50,1552041476987
Bitmex,"Mar 8th, 7:37:56 pm",3871.50,1552041476987
Bitmex,"Mar 8th, 7:37:57 pm",3871.50,1552041477580
Bitmex,"Mar 8th, 7:37:57 pm",3871.50,1552041477580
Bitmex,"Mar 8th, 7:37:57 pm",3871.50,1552041477994
Bitmex,"Mar 8th, 7:37:57 pm",3871.50,1552041477994
Binance,"Mar 28th, 12:55:23 am",3896.54,1552041478523
Binance,"Mar 28th, 12:55:23 am",3896.54,1552041478523
Binance,"Mar 28th, 12:57:11 am",3896.54,1552041478631
Binance,"Mar 28th, 12:57:11 am",3896.54,1552041478631
Binance,"Mar 28th, 12:57:23 am",3895.85,1552041478643
Binance,"Mar 28th, 12:57:23 am",3895.85,1552041478643
Binance,"Mar 28th, 12:59:06 am",3895.85,1552041478746
Binance,"Mar 28th, 12:59:06 am",3895.85,1552041478746
Binance,"Mar 28th, 12:59:58 am",3895.85,1552041478798
Binance,"Mar 28th, 12:59:58 am",3895.85,1552041478798
Binance,"Mar 28th, 1:00:28 am",3895.85,1552041478828
Binance,"Mar 28th, 1:00:28 am",3895.85,1552041478828
Binance,"Mar 28th, 1:02:26 am",3895.85,1552041478946
Binance,"Mar 28th, 1:02:26 am",3895.85,1552041478946
Binance,"Mar 28th, 1:04:19 am",3895.85,1552041479059
Binance,"Mar 28th, 1:04:19 am",3895.85,1552041479059
Bitmex,"Mar 8th, 7:37:58 pm",3871.50,1552041478968
Bitmex,"Mar 8th, 7:37:58 pm",3871.50,1552041478968
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479414
Binance,"Mar 28th, 1:13:04 am",3896.50,1552041479584
Binance,"Mar 28th, 1:13:04 am",3896.50,1552041479584
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479414
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479668
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479668
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479906
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479906
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479997
Bitmex,"Mar 8th, 7:37:59 pm",3871.50,1552041479997
Binance,"Mar 28th, 1:23:13 am",3896.02,1552041480193
Binance,"Mar 28th, 1:23:13 am",3896.02,1552041480193
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480856
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480856
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480908
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480947
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480979
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480908
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480947
Bitmex,"Mar 8th, 7:38:00 pm",3871.50,1552041480979
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481082
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481096
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481082
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481096
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481338
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481586
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481338
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481586
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481824
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481824
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481925
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482081
Bitmex,"Mar 8th, 7:38:01 pm",3871.50,1552041481925
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482081
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482319
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482575
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482319
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482575
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482794
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482794
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482836
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482836
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482860
Bitmex,"Mar 8th, 7:38:02 pm",3871.50,1552041482860
Bitmex,"Mar 8th, 7:38:02 pm",3871.00,1552041482911
Bitmex,"Mar 8th, 7:38:02 pm",3871.00,1552041482911
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483063
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483063
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483303
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483303
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483503
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483503
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483550
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483550
Binance,"Mar 28th, 2:25:36 am",3896.50,1552041483936
Binance,"Mar 28th, 2:25:36 am",3896.50,1552041483936
Binance,"Mar 28th, 2:25:36 am",3896.77,1552041483936
Binance,"Mar 28th, 2:25:36 am",3896.77,1552041483936
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483810
Bitmex,"Mar 8th, 7:38:03 pm",3871.50,1552041483810
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484063
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484063
Binance,"Mar 28th, 2:33:00 am",3896.77,1552041484380
Binance,"Mar 28th, 2:33:00 am",3896.77,1552041484380
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484296
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484296
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484522
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484522
Binance,"Mar 28th, 2:38:38 am",3896.46,1552041484718
Binance,"Mar 28th, 2:38:38 am",3896.46,1552041484718
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484752
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484757
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484752
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484757
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484998
Bitmex,"Mar 8th, 7:38:04 pm",3871.50,1552041484998
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485263
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485263
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485427
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485427
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485717
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485717
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485818
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485818
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485976
Bitmex,"Mar 8th, 7:38:05 pm",3871.50,1552041485976
Binance,"Mar 28th, 3:08:34 am",3895.89,1552041486514
Binance,"Mar 28th, 3:08:34 am",3895.89,1552041486514
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486320
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486320
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486376
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486400
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486376
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486604
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486400
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486632
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486604
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486632
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486805
Bitmex,"Mar 8th, 7:38:07 pm",3871.50,1552041487023
Bitmex,"Mar 8th, 7:38:06 pm",3871.50,1552041486805
Bitmex,"Mar 8th, 7:38:07 pm",3871.50,1552041487023
Bitmex,"Mar 8th, 7:38:07 pm",3871.50,1552041487225
Bitmex,"Mar 8th, 7:38:07 pm",3871.50,1552041487225
Binance,"Mar 28th, 3:26:22 am",3896.77,1552041487582
Binance,"Mar 28th, 3:26:22 am",3896.77,1552041487582
Bitmex,"Mar 8th, 7:38:07 pm",3871.50,1552041487444
Bitmex,"Mar 8th, 7:38:07 pm",3871.50,1552041487444
